נשים	כתובות	א	675	אמרו לו מעשה בבני לוי שהלכו לצוער עיר התמרים וחלה אחד מהם והביאוהו בפונדק ובחזרתם אמרו לפונדקית איה חברנו נומית להם מת וקברתיו והשיאו את אשתו ולא תהא כהנת כפונדקית אמר להו לכשתהא כפונדקית נאמנת הפונדקית הוציאה להם מקלו ותרמילו וספר תורה שהיה בידו:
נשים	כתובות	א	676	בתולה נשאת ליום הרביעי ואלמנה ליום החמישי שפעמים בשבת בתי דינין יושבין בעיירות ביום השני וביום החמישי שאם היה לו טענת בתולים היה משכים לבית דין:
נשים	כתובות	א	677	בתולה כתובתה מאתים ואלמנה מנה בתולה אלמנה גרושה וחלוצה מן האירוסין כתובתן מאתים ויש להן טענת בתולים:
נשים	כתובות	א	678	הגיורת והשבויה והשפחה שנפדו ושנתגיירו ושנשתחררו פחותות מבנות שלש שנים ויום אחד כתובתן מאתים ויש להן טענת בתולין:
נשים	כתובות	א	679	הגדול שבא על הקטנה וקטן שבא על הגדולה ומוכת עץ כתובתן מאתים דברי רבי מאיר וחכ"א מוכת עץ כתובתה מנה בתולה אלמנה גרושה וחלוצה מן הנישואין כתובתן מנהואין להן טענת בתולים הגיורת והשבויה והשפחה שנפדו ושנתגיירו ושנשתחררו יתירות על בנות שלש שנים ויום אחד כתובתן מנה ואין להן טענת בתולין:
נשים	כתובות	א	680	האוכל אצל חמיו ביהודה שלא בעדים אינו יכול לטעון טענת בתולים מפני שמתייחד עמה:
נשים	כתובות	א	681	אחת אלמנת ישראל ואחת אלמנת כהנים כתובתה מנה בית דין של כהנים היו גובין לבתולה ארבע מאות זוז ולא מיחו בידם חכמים:
נשים	כתובות	א	682	הנושא את האשה ולא מצא לה בתולים היא אומרת משארסתני נאנסתי ונסתחפה שדהו והוא אומר לא כי אלא עד שלא ארסתיך והיה מקחי מקח טעות רבן גמליאל ורבי אליעזר אומרים נאמנת רבי יהושע אומר לא מפיה אנו חיין אלא הרי זו בחזקת בעולה עד שלא תתארס והטעתו עד שתביא ראיה לדבריה:
נשים	כתובות	א	683	היא אומרת מוכת עץ אני והוא אומר לא כי אלא דרוסת איש את רבן גמליאל ורבי אליעזר אומרים נאמנת ורבי יהושע אומר לא מפיה אנו חיין אלא הרי זו בחזקת דרוסת איש עד שתביא ראיה לדבריה:
נשים	כתובות	א	684	ראוה מדברת עם אחד ואמרו לה מה טיבו של איש זה איש פלוני וכהן הוא רבן גמליאל ורבי אליעזר אומרים נאמנת ור' יהושע אומר לא מפיה אנו חיין אלא הרי זו בחזקת בעולה לנתין ולממזר עד שתביא ראיה לדבריה היתה מעוברת ואמרו לה מה טיבו של עובר זה מאיש פלוני וכהן הוא רבן גמליאל ורבי אליעזר אומרים נאמנת ור' יהושע אומר לא מפיה אנו חיין אלא הרי זו בחזקת מעוברת לנתין ולממזר עד שתביא ראיה לדבריה:
נשים	כתובות	ב	685	א"ר יוסי מעשה בתינוקת שירדה למלאות מים מן העין ונאנסה אמר רבי יוחנן בן נורי אם רוב אנשי העיר משיאין לכהונה הרי זו תינשא לכהונה:
נשים	כתובות	ב	686	האשה שנתארמלה או שנתגרשה היא אומרת בתולה נשאתני והוא אומר לא כי אלא אלמנה נשאתיך אם יש עדים שיצאת בהינומא וראשה פרוע כתובתה מאתים רבי יוחנן בן ברוקה אומר אף חילוק קליות ראיה ומודה רבי יהושע באומר לחבירו שדה זו של אביך היתה ולקחתיה הימנו שהוא נאמןשהפה שאסר הוא הפה שהתיר ואם יש עדים שהיא של אביו והוא אומר לקחתיה הימנו אינו נאמן:
נשים	כתובות	ב	687	העדים שאמרו כתב ידינו הוא זה אבל אנוסים היינו קטנים היינו פסולי עדות היינו הרי אלו נאמנים ואם יש עדים שהוא כתב ידם או שהיה כתב ידם יוצא ממקום אחר אינן נאמנין:
נשים	כתובות	ב	688	זה אומר כתב ידי וזה כתב ידו של חבירי וזה אומר זה כתב ידי וזה כתב ידו של חבירי הרי אלו נאמנין זה אומר זה כתב ידי וזה אומר זה כתב ידי צריכין לצרף עמהם אחר דברי רבי וחכמים אומרים אינם צריכין לצרף עמהן אחר אלא נאמן אדם לומר זה כתב ידי:
נשים	כתובות	ב	689	האשה שאמרה אשת איש הייתי וגרושה אני נאמנת שהפה שאסר הוא הפה שהתיר ואם יש עדים שהיתה אשת איש והיא אומרת גרושה אני אינה נאמנת אמרה נשביתי וטהורה אני נאמנת שהפה שאסר הוא הפה שהתיר ואם יש עדים שנשבית והיא אומרת טהורה אני אינה נאמנת ואם משנשאת באו עדים הרי זו לא תצא:
נשים	כתובות	ב	690	שתי נשים שנשבו זאת אומרת נשביתי וטהורה אני וזאת אומרת נשביתי וטהורה אני אינן נאמנות ובזמן שהן מעידות זו את זו הרי אלו נאמנות:
נשים	כתובות	ב	691	וכן שני אנשים זה אומר כהן אני וזה אומר כהן אני אינן נאמנין ובזמן שהן מעידין זה את זה הרי אלו נאמנין רבי יהודה אומר אין מעלין לכהונה על פי עד אחד אמר רבי אלעזר אימתי במקום שיש עוררין אבל במקום שאין עוררין מעלין לכהונה על פי עד אחד רשב"ג אומר משום רבי שמעון בן הסגן מעלין לכהונה על פי עד אחד:
נשים	כתובות	ב	692	האשה שנחבשה בידי <עובדי כוכבים> {גוים} על ידי ממון מותרת לבעלה על ידי נפשות אסורה לבעלה:
נשים	כתובות	ב	693	עיר שכבשוה כרכום כל כהנות שנמצאו בתוכה פסולות ואם יש להן עדים אפילו עבד אפי' שפחה הרי אלו נאמנין ואין נאמן אדם על ידי עצמו:
נשים	כתובות	ב	694	אמר ר' זכריה בן הקצב המעון הזה לא זזה ידה מתוך ידי משעה שנכנסו <עובדי כוכבים> {גוים} לירושלים ועד שיצאו אמרו לו אין אדם מעיד על עצמו:
נשים	כתובות	ג	695	ואלו נאמנין להעיד בגודלן מה שראו בקוטנן נאמן אדם לומר זה כתב ידו של אבא וזה כתב ידו של רבי וזה כתב ידו של אחי זכור הייתי בפלונית שיצאה בהינומא וראשה פרוע ושהיה איש פלוני יוצא מבית הספר לטבול לאכול בתרומה ושהיה חולק עמנו על הגורן והמקום הזה בית הפרס ועד כאן היינו באין בשבת אבל אין אדם נאמן לומר דרך היה לפלוני במקום הזה מעמד ומספד היה לפלוני במקום הזה:
נשים	כתובות	ג	696	אלו נערות שיש להן קנס הבא על הממזרת ועל הנתינה ועל הכותית הבא על הגיורת ועל השבויה ועל השפחה שנפדו ושנתגיירו ושנשתחררו פחותות מבנות שלש שנים ויום אחד הבא על אחותו ועל אחות אביו ועל אחות אמו ועל אחות אשתו ועל אשת אחיו ועל אשת אחי אביו ועל הנדה יש להם קנס אע"פ שהן בהכרת אין בהן מיתת בית דין:
נשים	כתובות	ג	697	ואלו שאין להן קנס הבא על הגיורת ועל השבויה ועל השפחה שנפדו ושנתגיירו ושנשתחררו יתירות על בנות שלש שנים ויום אחד רבי יהודה אומר שבויה שנפדית הרי היא בקדושתה אע"פ שגדולה הבא על בתו על בת בתו על בת בנו על בת אשתו על בת בנה על בת בתה אין להן קנס מפני שמתחייב בנפשו שמיתתן בידי בית דין וכל המתחייב בנפשו אין משלם ממון שנאמר (שמות כא) ואם לא יהיה אסון ענוש יענש:
נשים	כתובות	ג	698	נערה שנתארסה ונתגרשה רבי יוסי הגלילי אומר אין לה קנס ר"ע אומר יש לה קנס וקנסה לעצמה:
נשים	כתובות	ג	699	המפתה נותן שלשה דברים והאונס ארבעה המפתה נותן בושת ופגם וקנס מוסיף עליו אונס שנותן את הצער מה בין אונס למפתה האונס נותן את הצער והמפתה אינו נותן את הצער האונס נותן מיד והמפתה לכשיוציא האונס שותה בעציצו והמפתה אם רצה להוציא מוציא כיצד שותה בעציצו אפילו היא חיגרת אפי' היא סומא ואפילו היא מוכת שחין נמצא בה דבר ערוה או שאינה ראויה לבא בישראל אינו רשאי לקיימה שנאמר (דברים כב) ולו תהיה לאשה אשה הראויה לו:
נשים	כתובות	ג	700	יתומה שנתארסה ונתגרשה ר' אלעזר אומר האונס חייב והמפתה פטור:
נשים	כתובות	ג	701	איזהו בושת הכל לפי המבייש והמתבייש פגם רואין אותה כאילו היא שפחה נמכרת בשוק כמה היתה יפה וכמה היא יפה קנס שוה בכל אדם וכל שיש לו קצבה מן התורה שוה בכל אדם:
נשים	כתובות	ג	702	כל מקום שיש מכר אין קנס וכל מקום שיש קנס אין מכר קטנה יש לה מכר ואין לה קנס נערה יש לה קנס ואין לה מכר הבוגרת אין לה לא מכר ולא קנס:
נשים	כתובות	ד	703	האומר פתיתי את בתו של פלוני משלם בושת ופגם על פי עצמו ואין משלם קנס האומר גנבתי משלם את הקרן על פי עצמו ואין משלם תשלומי כפל ותשלומי ארבעה וחמשה המית שורי את פלוני או שורו של פלוני הרי זה משלם על פי עצמו המית שורי עבדו של פלוני אין משלם ע"פ עצמו זה הכלל כל המשלם יתר על מה שהזיק אינו משלם ע"פ עצמו:
נשים	כתובות	ד	704	נערה שנתפתתה בושתה ופגמה וקנסה של אביה והצער בתפוסה עמדה בדין עד שלא מת האב הרי הן של אב מת האב הרי הן של אחין לא הספיקה לעמוד בדין עד שמת האב הרי הן של עצמה עמדה בדין עד שלא בגרה הרי הן של אב מת האב הרי הן של אחין לא הספיקה לעמוד בדין עד שבגרה הרי הן של עצמה רבי שמעון אומר אם לא הספיקה לגבות עד שמת האב הרי הן של עצמהמעשה ידיה ומציאתה אע"פ שלא גבתה מת האב הרי הן של אחין:
נשים	כתובות	ד	705	המארס את בתו וגרשה אירסה ונתארמלה כתובתה שלו השיאה וגרשה השיאה ונתארמלה כתובתה שלה ר' יהודה אומר הראשונה של אב אמרו לו <אם> משהשיאה אין לאביה רשות בה:
נשים	כתובות	ד	706	הגיורת שנתגיירה בתה עמה וזינתה הרי זו בחנק אין לה לא פתח בית האב ולא מאה סלע היתה הורתה שלא בקדושה ולידתה בקדושה הרי זו בסקילה ואין לה לא פתח בית האב ולא מאה סלע היתה הורתה ולידתה בקדושה הרי היא כבת ישראל לכל דבריה יש לה אב ואין לה פתח בית האב יש לה פתח בית האב ואין לה אב הרי זו בסקילה לא נאמר (דברים כג) פתח בית אב אלא למצוה:
נשים	כתובות	ד	707	האב זכאי בבתו בקידושיה בכסף בשטר ובביאה זכאי במציאתה ובמעשה ידיה ובהפרת נדריה ומקבל את גיטה ואינו אוכל פירות בחייה נשאת יתר עליו הבעל שאוכל פירות בחייה וחייב במזונותיה ובפרקונה וקבורתה רבי יהודה אומר אפי' עני שבישראל לא יפחות משני חלילין ומקוננת:
נשים	כתובות	ד	708	לעולם היא ברשות האב עד שתכנסלרשות הבעל לנשואין מסר האב לשלוחי הבעל הרי היא ברשות הבעל הלך האב עם שלוחי הבעל או שהלכו שלוחי האב עם שלוחי הבעל הרי היא ברשות האב מסרו שלוחי האב לשלוחי הבעל הרי היא ברשות הבעל:
נשים	כתובות	ד	709	האב אינו חייב במזונות בתו זה מדרש דרש רבי אלעזר בן עזריה לפני חכמים בכרם ביבנה הבנים יירשו והבנות יזונו מה הבנים אינן יורשין אלא לאחר מיתת האב אף הבנות אין ניזונות אלא לאחר מיתת אביהן:
נשים	כתובות	ד	710	לא כתב לה כתובה בתולה גובה מאתים ואלמנה מנה מפני שהוא תנאי בית דין כתב לה שדה שוה מנה תחת מאתים זוז ולא כתב לה כל נכסים דאית לי אחראין לכתובתיך חייב שהוא תנאי בית דין לא כתב לה אם תשתבאי אפרקינך ואותבינך לי לאינתו ובכהנת אהדרינך למדינתך חייב שהוא תנאי בית דין נשבית חייב לפדותה ואם אמר הרי גיטה וכתובתה ותפדה את עצמה אינו רשאי לקתה חייב לרפאותה אמר הרי גיטה וכתובתה תרפא את עצמה רשאי:
נשים	כתובות	ה	711	לא כתב לה בנין דכרין דיהוו ליכי מינאי אינון ירתון כסף כתובתיך יתר על חולקהון דעם אחוהון חייב שהוא תנאי ב"ד בנן נוקבן דיהוין ליכי מינאי יהוין יתבן בביתי ומיתזנן מנכסי עד דתלקחון לגוברין חייב שהוא תנאי בית דין את תהא יתבא בביתי ומיתזנא מנכסי כל ימי מיגר אלמנותיך בביתי חייב שהוא תנאי בית דין כך היו אנשי ירושלים כותבין אנשי גליל היו כותבין כאנשי ירושלים אנשי יהודה היו כותבין עד שירצו היורשין ליתן לך כתובתיך לפיכך אם רצו יורשין נותנין לה כתובתה ופוטרין אותה:
נשים	כתובות	ה	712	אף על פי שאמרו בתולה גובה מאתים ואלמנה מנה אם רצה להוסיף אפי' מאה מנה יוסיף נתארמלה או נתגרשה בין מן הארוסין בין מן הנשואין גובה את הכל רבי אלעזר בן עזריה אומר מן הנשואין גובה את הכל מן האירוסין בתולה גובה מאתים ואלמנה מנה שלא כתב לה אלא על מנת לכונסה רבי יהודה אומר אם רצה כותב לבתולה שטר של מאתים והיא כותבת התקבלתי ממך מנה ולאלמנה מנה והיא כותבת התקבלתי ממך חמשים זוז רבי מאיר אומר כל הפוחת לבתולה ממאתים ולאלמנה ממנה הרי זו בעילת זנות:
נשים	כתובות	ה	713	נותנין לבתולה שנים עשר חודש משתבעה הבעל לפרנס את עצמה וכשם שנותנין לאשה כך נותנין לאיש לפרנס את עצמו ולאלמנה שלשים יום הגיע זמן ולא נישאו אוכלות משלו ואוכלות בתרומה רבי טרפון אומר נותנין לה הכל תרומה רבי עקיבא אומר מחצה חולין ומחצה תרומה היבם אינו מאכיל בתרומה עשתה ששה חדשים בפני הבעל וששה חדשים בפני היבם ואפילו כולן בפני הבעל חסר יום אחד בפני היבם או כולן בפני היבם חסר יום אחד בפני הבעל אינה אוכלת בתרומה זו משנה ראשונה בית דין של אחריהן אמרואין האשה אוכלת בתרומה עד שתכנס לחופה:
נשים	כתובות	ה	714	המקדיש מעשה ידי אשתו הרי זו עושה ואוכלת המותר רבי מאיר אומר הקדש רבי יוחנן הסנדלר אומר חולין:
נשים	כתובות	ה	715	ואלו מלאכות שהאשה עושה לבעלה טוחנת ואופה ומכבסת מבשלת ומניקה את בנה מצעת לו המטה ועושה בצמר הכניסה לו שפחה אחת לא טוחנת ולא אופה ולא מכבסת שתים אין מבשלת ואין מניקה את בנה שלש אין מצעת לו המטה ואין עושה בצמר ארבע יושבת בקתדרא רבי אליעזר אומר אפי' הכניסה לו מאה שפחות כופה לעשות בצמר שהבטלה מביאה לידי זימה רשב"ג אומר אף המדיר את אשתו מלעשות מלאכה יוציא ויתן כתובה שהבטלה מביאה לידי שיעמום:
נשים	כתובות	ה	716	המדיר את אשתו מתשמיש המטה ב"ש אומרים שתי שבתות בית הלל אומרים שבת אחת התלמידים יוצאין לתלמוד תורה שלא ברשות שלשים יום הפועלים שבת אחת העונה האמורה בתורה הטיילין בכל יום הפועלים שתים בשבת החמרים אחת בשבת הגמלים אחת לשלשים יום הספנים אחת לששה חדשים דברי רבי אליעזר:
נשים	כתובות	ה	717	המורדת על בעלה פוחתין לה מכתובתה שבעה דינרין בשבת ר' יהודה אומר שבעה טרפעיקין עד מתי הוא פוחת עד כנגד כתובתה ר' יוסי אומר לעולם הוא פוחת והולך עד שאם תפול לה ירושה ממקום אחר גובה הימנה וכן המורד על אשתו מוסיפין על כתובתה שלשה דינרין בשבת ר' יהודה אומר שלשה טרפעיקין:
נשים	כתובות	ו	718	המשרה את אשתו על ידי שליש לא יפחות לה משני קבין חטין או מארבעה קבין שעורין אמר רבי יוסי לא פסק לה שעורין אלא ר' ישמעאל שהיה סמוך לאדום ונותן לה חצי קב קיטנית וחצי לוג שמן וקב גרוגרות או מנה דבילה ואם אין לו פוסק לעומתן פירות ממקום אחר ונותן לה מטה מפץ ומחצלת ונותן לה כפה לראשה וחגור למתניה ומנעלים ממועד למועד וכלים של חמשים זוז משנה לשנה ואין נותנין לה לא חדשים בימות החמה ולא שחקים בימות הגשמים אלא נותן לה כלים של חמשים זוז בימות הגשמים והיא מתכסה בבלאותיהן בימות החמה והשחקים שלה נותן לה מעה כסף לצורכה ואוכלת עמו מלילי שבת ללילי שבת ואם אין נותן לה מעה כסף לצורכה מעשה ידיה שלה ומה היא עושה לו משקל חמש סלעים שתי ביהודה שהן עשר סלעים בגליל או משקל עשר סלעים ערב ביהודה שהן עשרים סלעים בגליל ואם היתה מניקה פוחתין לה ממעשה ידיה ומוסיפין לה על מזונותיה במה דברים אמורים בעני שבישראל אבל במכובד הכל לפי כבודו:
נשים	כתובות	ו	719	מציאת האשה ומעשה ידיה לבעלה וירושתה הוא אוכל פירות בחייה בושתה ופגמה שלה רבי יהודה בן בתירא אומר בזמן שבסתר לה שני חלקים ולו אחד ובזמן שבגלוי לו שני חלקים ולה אחד שלו ינתן מיד ושלה ילקח בהן קרקע והוא אוכל פירות:
נשים	כתובות	ו	720	הפוסק מעות לחתנו ומת חתנו אמרו חכמים יכול הוא שיאמר לאחיך הייתי רוצה ליתן ולך אי אפשי ליתן פסקה להכניס לו אלף דינר הוא פוסק כנגדן חמש עשרה מנה וכנגד השום הוא פוסק פחות חומש שום במנה ושוה מנה אין לו אלא מנה שום במנה היא נותנת שלשים ואחד סלע ודינר ובארבע מאות היא נותנת חמש מאות מהשחתן פוסק הוא פוסק פחות חומש:
נשים	כתובות	ו	721	פסקה להכניס לו כספים סלעה נעשה ששה דינרין החתן מקבל עליו עשרה דינרים לקופה לכל מנה ומנה רבן שמעון בן גמליאל אומר הכל כמנהג המדינה:
נשים	כתובות	ו	722	המשיא את בתו סתם לא יפחות לה מחמשים זוז פסק להכניסה ערומה לא יאמר הבעל כשאכניסנה לביתי אכסנה בכסותי אלא מכסה ועודה בבית אביה וכן המשיא את היתומה לא יפחות לה מחמשים זוז אם יש בכיס מפרנסין אותה לפי כבודה:
נשים	כתובות	ו	723	יתומה שהשיאתה אמה או אחיה מדעתה וכתבו לה במאה או בחמשים זוז יכולה היא משתגדיל להוציא מידן מה שראוי להנתן לה רבי יהודה אומר אם השיא את הבת הראשונה ינתן לשניה כדרך שנתן לראשונה וחכ"א פעמים שאדם עני והעשיר או עשיר והעני אלא שמין את הנכסים ונותנין לה:
נשים	כתובות	ז	724	המשליש מעות לבתו והיא אומרת נאמן בעלי עלי יעשה השליש מה שהושלש בידו דברי רבי מאיר רבי יוסי אומר וכי אינה אלא שדה והיא רוצה למוכרה הרי היא מכורה מעכשיו בד"א בגדולה אבל בקטנה אין מעשה קטנה כלום:
נשים	כתובות	ז	725	המדיר את אשתו מליהנות לו עד ל' יום יעמיד פרנס יתר מיכן יוציא ויתן כתובה רבי יהודה אומר בישראל חדש אחד יקיים ושנים יוציא ויתן כתובה בכהן שנים יקיים ושלשה יוציא ויתן כתובה המדיר את אשתו שלא תטעום אחד מכל הפירות יוציא ויתן כתובה ר' יהודה אומר בישראל יום אחד יקיים שנים יוציא ויתן כתובה ובכהן שנים יקיים שלשה יוציא ויתן כתובה המדיר את אשתו שלא תתקשט באחד מכל המינין יוציא ויתן כתובה ר' יוסי אומר בעניות שלא נתן קצבה ובעשירות שלשים יום:
נשים	כתובות	ז	726	המדיר את אשתו שלא תלך לבית אביה בזמן שהוא עמה בעיר חודש אחד יקיים שנים יוציא ויתן כתובה ובזמן שהוא בעיר אחרת רגל אחד יקיים שלשה יוציא ויתן כתובה המדיר את אשתו שלא תלך לבית האבל או לבית המשתה יוציא ויתן כתובה מפני שנועל בפניה ואם היה טוען משום דבר אחר רשאי אמר לה ע"מ שתאמרי לפלוני מה שאמרת לי או מה שאמרתי לך או שתהא ממלאה ומערה לאשפה יוציא ויתן כתובה:
נשים	כתובות	ז	727	ואלו יוצאות שלא בכתובה העוברת על דת משה ויהודית ואיזו היא דת משה מאכילתו שאינו מעושר ומשמשתו נדה ולא קוצה לה חלה ונודרת ואינה מקיימת ואיזוהי דת יהודית יוצאה וראשה פרוע וטווה בשוק ומדברת עם כל אדם אבא שאול אומר אף המקללת יולדיו בפניו רבי טרפון אומר אף הקולנית ואיזוהי קולנית לכשהיא מדברת בתוך ביתה ושכיניה שומעין קולה:
נשים	כתובות	ז	728	המקדש את האשה על מנת שאין עליה נדרים ונמצאו עליה נדרים אינה מקודשת כנסה סתם ונמצאו עליה נדרים תצא שלא בכתובה על מנת שאין בה מומין ונמצאו בה מומין אינה מקודשת כנסה סתם ונמצאו בה מומין תצא שלא בכתובה כל המומין הפוסלין בכהנים פוסלין בנשים:
נשים	כתובות	ז	729	היו בה מומין ועודה בבית אביה האב צריך להביא ראיה שמשנתארסה היו בה מומין הללו ונסתחפה שדהו נכנסה לרשות הבעל הבעל צריך להביא ראיה שעד שלא נתארסה היו בה מומין אלו והיה מקחו מקח טעות דברי ר"מ וחכמים אומרים במה דברים אמורים במומין שבסתראבל במומין שבגלוי אינו יכול לטעון ואם יש מרחץ באותה העיר אף מומין שבסתר אינו יכול לטעון מפני שהוא בודקה בקרובותיו:
נשים	כתובות	ז	730	האיש שנולדו בו מומין אין כופין אותו להוציא אמר רשב"ג בד"א במומין הקטנים אבל במומין הגדולים כופין אותו להוציא:
נשים	כתובות	ח	731	ואלו שכופין אותו להוציא מוכה שחין ובעל פוליפוס והמקמץ והמצרף נחושת והבורסי בין שהיו עד שלא נישאו ובין משנישאו נולדו ועל כולן אמר רבי מאיר אע"פ שהתנה עמה יכולה היא שתאמר סבורה הייתי שאני יכולה לקבל ועכשיו איני יכולה לקבל וחכ"א מקבלת היא על כרחה חוץ ממוכה שחין מפני שממקתו מעשה בצידון בבורסי אחד שמת והיה לו אח בורסי אמרו חכמים יכולה היא שתאמר לאחיך הייתי יכולה לקבל ולך איני יכולה לקבל:
נשים	כתובות	ח	732	האשה שנפלו לה נכסים עד שלא תתארס מודים ב"ש ובית הלל שמוכרת ונותנת וקיים נפלו לה משנתארסה ב"ש אומרים תמכור ובית הלל אומרים לא תמכור אלו ואלו מודים שאם מכרה ונתנה קיים אמר רבי יהודה אמרו חכמים לפני ר"ג הואיל וזכה באשה לא יזכה בנכסים אמר להם על החדשים אנו בושים אלא שאתם מגלגלין עלינו את הישנים נפלו לה משנשאת אלו ואלו מודים שאם מכרה ונתנה שהבעל מוציא מיד הלקוחות עד שלא נשאת ונשאת ר"ג אומר אם מכרה ונתנה קיים א"ר חנינא בן עקביא אמרו לפני ר"ג הואיל וזכה באשה לא יזכה בנכסים אמר להם על החדשים אנו בושים אלא שאתם מגלגלין עלינו הישנים ר"ש חולק בין נכסים לנכסים נכסים הידועין לבעל לא תמכור ואם מכרה ונתנה בטל שאינן ידועין לבעל לא תמכור ואם מכרה ונתנה קיים:
נשים	כתובות	ח	733	נפלו לה כספים ילקח בהן קרקע והוא אוכל פירות פירות התלושין מן הקרקע ילקח בהן קרקע והוא אוכל פירות [פירות] המחוברים בקרקע א"ר מאיר שמין אותה כמה היא יפה בפירות וכמה היא יפה בלא פירות ומותר ילקח בהן קרקע והוא אוכל פירות וחכ"א המחוברים לקרקע שלו והתלושין מן הקרקע שלה וילקח בהן קרקע והוא אוכל פירות ר"ש אומר מקום שיפה כחו בכניסתה הורע כחו ביציאתה מקום שהורע כחו בכניסתה יפה כחו ביציאתה כיצד פירות המחוברים לקרקע בכניסתה שלו וביציאתה שלה והתלושין מן הקרקע בכניסתה שלה וביציאתה שלו:
נשים	כתובות	ח	734	נפלו לה עבדים ושפחות זקנים ימכרו וילקח מהן קרקע והוא אוכל פירות רשב"ג אומר לא תמכור מפני שהן שבח בית אביה נפלו לה זיתים וגפנים זקנים ימכרו וילקח בהן קרקע והוא אוכל פירות ר' יהודה אומר לא תמכור מפני שהן שבח בית אביה:
נשים	כתובות	ח	735	המוציא הוצאות על נכסי אשתו הוציא הרבה ואכל קימעא קימעא ואכל הרבה מה שהוציא הוציא ומה שאכל אכל הוציא ולא אכל ישבע כמה הוציא ויטול:
נשים	כתובות	ט	736	שומרת יבם שנפלו לה נכסים מודים ב"ש וב"ה שמוכרת ונותנת וקיים מתה מה יעשו בכתובתה ובנכסים הנכנסין והיוצאין עמה ב"ש אומרים יחלקו יורשי הבעל עם יורשי האב וב"ה אומרי' נכסים בחזקתן וכתובה בחזקת יורשי הבעל נכסים הנכנסים והיוצאים עמה בחזקת יורשי האב הניח אחיו מעות ילקח בהן קרקע והוא אוכל פירות פירות התלושין מן הקרקע ילקח בהן קרקע והוא אוכל פירות המחוברין בקרקע אמר ר"מ שמין אותן כמה הן יפין בפירות וכמה הן יפין בלא פירות והמותר ילקח בהן קרקע והוא אוכל פירות וחכ"א פירות המחוברין בקרקע שלו התלושין מן הקרקע כל הקודם זכה בהן קדם הוא זכה קדמה היא ילקח בהן קרקע והוא אוכל פירות כנסה הרי היא כאשתו לכל דבר בלבד שתהא כתובתה על נכסי בעלה הראשון לא יאמר לה הרי כתובתיך מונחת על השלחן אלא כל נכסיו אחראין לכתובתה וכן לא יאמר אדם לאשתו הרי כתובתיך מונחת על השלחן אלא כל נכסיו אחראין לכתובתה גירשה אין לה אלא כתובה החזירה הרי היא ככל הנשים ואין לה אלא כתובה בלבד:
נשים	כתובות	ט	737	הכותב לאשתו דין ודברים אין לי בנכסיך הרי זה אוכל פירות בחייה ואם מתה יורשה אם כן למה כתב לה דין ודברים אין לי בנכסיך שאם מכרה ונתנה קיים כתב לה דין ודברים אין לי בנכסיך ובפירותיהן הרי זה אינו אוכל פירות בחייה ואם מתה יורשה ר' יהודה אומר לעולם אוכל פירי פירות עד שיכתוב לה דין ודברים אין לי בנכסיך ובפירותיהן ובפירי פירותיהן עד עולם כתב לה דין ודברים אין לי בנכסיך ובפירותיהן ובפירי פירותיהן בחייך ובמותך אינו אוכל פירות בחייה ואם מתה אינו יורשה רשב"ג אומר אם מתה יירשנה מפני שמתנה על מה שכתוב בתורה וכל המתנה על מה שכתוב בתורה תנאו בטל:
נשים	כתובות	ט	738	מי שמת והניח אשה ובעל חוב ויורשין והיה לו פקדון או מלוה ביד אחרים רבי טרפון אומר ינתנו לכושל שבהן רבי עקיבא אומר אין מרחמין בדין אלא ינתנו ליורשין שכולן צריכין שבועה ואין היורשין צריכין שבועה הניח פירות תלושין מן הקרקע כל הקודם בהן זכה בהן זכתה אשה יותר מכתובתה ובעל חוב יותר על חובו המותר רבי טרפון אומר ינתנו לכושל שבהן רבי עקיבא אומר אין מרחמין בדין אלא ינתנו ליורשין שכולם צריכין שבועה ואין היורשין צריכין שבועה:
נשים	כתובות	ט	739	המושיב את אשתו חנוונית או שמינה אפוטרופיא הרי זה משביעה כל זמן שירצה ר' אליעזר אומר אפילו על פילכה ועל עיסתה:
נשים	כתובות	ט	740	כתב לה נדר ושבועה אין לי עליך אין יכול להשביעה אבל משביע הוא את יורשיה ואת הבאים ברשותה נדר ושבועה אין לי עליך ועל יורשיך ועל הבאים ברשותך אינו יכול להשביעה לא היא ולא יורשיה ולא את הבאים ברשותה אבל יורשיו משביעין אותה ואת יורשיה ואת הבאים ברשותה נדר ושבועה אין לי ולא ליורשי ולא לבאים ברשותי עליך ועל יורשיך ועל הבאים ברשותיך אינו יכול להשביעה לא הוא ולא יורשיו ולא הבאים ברשותו לא אותה ולא יורשיה ולא הבאים ברשותה הלכה מקבר בעלה לבית אביה או שחזרה לבית חמיה ולא נעשית אפוטרופיא אין היורשין משביעין אותה ואם נעשית אפוטרופיא היורשין משביעין אותה על העתיד לבא ואין משביעין אותה על מה שעבר:
